WD	chrX
H3K27ac	H3K27me3	H3K9me3	Pc
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	0
0	0	0	0
0	1	2	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	1	2	0
3	0	2	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	2	1
0	7	60	0
0	3	20	0
4	7	26	3
0	0	0	0
2	0	8	0
0	0	9	0
0	0	1	2
12	8	20	4
12	4	6	7
63	87	314	18
109	146	528	20
18	31	92	0
0	2	0	1
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	2
3	4	6	3
26	28	15	10
89	52	52	11
95	60	112	8
35	25	77	9
36	43	77	5
18	10	44	0
16	18	46	4
7	2	4	0
1	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	5	7	1
49	53	94	14
37	43	103	12
27	41	72	11
31	44	63	7
33	34	75	5
19	30	61	0
20	51	58	6
35	34	77	2
7	10	19	8
1	7	5	2
14	20	27	5
48	22	35	5
0	0	2	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
23	14	19	1
42	51	89	4
56	84	112	5
60	88	75	4
98	100	105	6
94	80	138	6
21	19	35	0
0	8	4	0
0	0	5	0
0	1	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	0	0
24	24	116	4
14	21	46	2
0	2	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	4	4	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7	3	13	0
1	1	3	0
7	3	14	1
1	1	2	1
10	3	13	4
2	1	1	0
6	4	4	4
12	5	2	2
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	1	3	0
2	0	2	0
2	1	3	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
9	5	5	0
6	0	2	0
1	1	1	0
0	2	2	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	2	1
3	5	2	1
1	3	1	0
0	1	1	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	0	0
0	0	2	0
0	0	2	0
0	0	0	0
0	3	1	1
8	11	34	0
31	32	78	5
16	24	54	4
3	4	7	2
16	11	27	4
3	3	7	0
23	17	58	0
2	7	9	0
15	38	125	4
35	53	148	2
34	32	91	4
2	1	27	0
0	0	2	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
30	10	26	0
6	4	5	0
28	9	26	9
25	15	10	7
23	15	18	11
29	16	23	3
49	30	30	3
39	25	28	5
23	28	43	4
35	32	51	10
42	27	68	4
41	33	60	16
44	45	52	4
44	35	47	2
39	36	52	3
20	26	52	5
33	28	39	4
43	16	35	4
63	11	41	10
67	19	43	9
82	13	46	7
46	13	18	3
54	23	15	5
117	25	32	7
89	26	33	6
148	24	27	6
93	22	19	3
29	14	7	0
33	11	12	0
61	22	28	4
90	19	41	0
68	19	46	4
47	35	44	2
56	14	26	4
56	18	49	6
47	17	32	0
36	10	9	0
54	14	20	5
34	15	22	3
61	11	31	3
57	13	37	6
30	12	27	4
49	15	35	8
55	21	27	5
54	26	34	2
39	18	26	0
52	14	20	0
63	13	29	2
48	21	25	8
33	15	13	4
46	18	22	1
59	19	41	1
46	24	47	3
57	29	35	3
24	21	32	0
31	16	31	1
44	17	35	3
40	23	36	2
41	20	47	2
42	26	32	6
43	12	35	4
40	17	39	9
34	18	30	5
35	11	45	2
17	15	16	2
23	13	27	3
43	9	33	1
57	24	37	6
45	16	22	0
58	9	36	1
50	17	12	5
65	22	28	0
70	19	30	4
64	19	50	3
72	15	54	0
89	18	59	3
63	23	46	8
56	31	51	11
61	37	43	3
62	24	34	5
42	17	24	1
31	12	25	2
50	21	45	8
49	38	60	3
72	14	37	4
33	20	36	10
81	30	59	6
17	17	10	3
0	2	3	1
35	19	4	9
68	10	29	2
89	11	44	7
126	20	47	7
141	24	56	2
112	23	45	7
173	28	49	9
119	16	27	15
127	12	18	1
150	20	29	3
131	20	25	2
59	20	34	3
74	32	56	9
79	21	67	7
39	14	35	4
33	20	22	4
50	15	38	4
34	21	22	2
46	29	43	5
36	28	49	3
54	22	46	1
43	36	50	8
42	37	49	2
44	40	36	1
38	23	39	3
31	21	47	3
31	23	43	8
27	27	36	1
43	25	25	8
46	32	38	5
71	22	47	3
51	34	43	2
50	31	42	6
43	24	39	7
45	33	43	5
45	24	41	3
47	20	50	2
31	28	31	2
17	19	8	6
46	33	55	8
65	37	59	7
25	27	36	6
24	25	13	7
42	34	45	2
27	25	52	2
27	30	26	2
29	19	23	3
32	37	28	4
46	32	29	3
13	20	19	4
16	16	28	1
51	29	34	3
30	35	44	4
25	33	46	6
30	30	39	4
28	26	26	5
34	31	26	7
36	25	40	2
46	19	31	4
42	31	32	1
22	26	29	4
32	34	40	6
38	19	53	8
39	24	52	3
30	29	39	2
29	26	39	2
44	30	29	0
36	24	44	7
37	21	46	2
46	21	54	1
45	18	43	5
15	37	39	5
22	30	48	8
20	25	40	2
27	28	21	0
26	29	36	0
30	14	31	4
31	16	33	7
29	18	24	2
40	17	36	5
47	23	24	2
42	26	43	0
40	24	49	2
9	11	21	0
27	22	37	4
38	17	27	0
18	21	22	4
33	27	37	6
24	23	38	4
30	22	38	2
32	18	21	5
41	26	52	7
47	22	46	4
35	18	44	6
32	17	41	2
25	22	35	6
44	14	32	0
35	27	30	2
20	18	19	3
6	13	0	0
1	3	8	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
15	9	15	3
1	5	5	0
0	1	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	0	0
0	0	8	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
18	11	10	2
23	18	23	2
31	15	66	0
18	19	44	0
14	16	17	3
28	23	49	4
21	34	31	3
33	21	26	4
38	21	21	3
32	19	39	1
48	23	43	4
39	22	45	4
20	21	35	3
16	17	19	9
46	34	47	6
41	41	50	6
27	21	44	4
1	2	1	3
0	0	0	1
0	0	2	0
0	0	2	0
0	0	0	0
0	0	0	0
8	10	3	2
27	31	31	6
26	34	40	2
29	23	33	5
36	25	22	0
34	35	61	4
50	27	60	3
44	23	39	8
35	23	38	0
25	26	23	3
25	25	24	4
39	26	32	1
40	24	33	4
78	20	39	2
77	20	30	4
75	27	33	11
57	51	49	5
47	24	35	4
63	19	17	10
56	17	21	6
39	16	27	8
53	20	31	8
56	24	60	4
48	17	44	3
76	30	44	6
48	32	42	5
33	27	36	0
52	22	32	4
37	20	31	2
68	22	39	6
45	13	33	5
27	19	27	2
28	20	50	1
27	15	32	6
26	24	38	8
2	1	3	2
24	12	27	0
37	13	36	2
29	25	24	0
45	8	32	5
64	18	29	7
69	22	46	2
45	22	46	1
45	16	43	1
32	14	17	3
22	20	24	1
34	17	22	3
35	5	22	9
40	29	27	12
37	14	24	4
43	32	26	0
52	27	49	6
51	15	13	2
27	15	24	3
44	25	36	9
54	27	29	7
62	22	23	2
72	15	48	4
65	28	31	2
69	27	37	1
77	13	35	5
93	23	26	4
55	17	32	9
72	15	23	9
111	21	30	4
75	15	16	5
33	14	20	5
99	23	40	8
95	26	37	5
98	18	43	5
62	15	24	4
53	14	26	5
62	15	16	4
77	34	37	10
34	28	21	6
64	19	34	4
38	19	25	8
29	11	18	1
21	18	23	3
45	26	36	4
46	16	30	4
43	17	35	3
54	14	49	0
56	19	28	2
67	22	41	7
53	33	23	2
59	18	33	3
40	22	29	3
50	13	39	6
74	26	49	8
88	26	31	2
117	34	41	9
107	27	49	3
103	28	36	2
85	30	46	7
46	34	47	3
52	42	21	2
33	20	27	7
46	17	24	4
22	12	22	4
44	18	37	3
64	26	54	1
54	33	67	1
33	37	30	2
44	38	49	5
26	26	31	7
33	28	45	1
52	33	41	5
60	22	57	6
54	31	66	4
50	26	42	4
40	27	33	9
46	26	27	1
54	25	31	6
53	41	39	1
46	43	42	9
32	19	33	4
47	13	35	3
36	25	35	1
35	23	53	8
31	16	46	5
42	39	26	4
41	29	34	4
47	24	36	4
55	34	24	2
57	28	25	7
41	20	51	4
53	30	46	5
45	28	31	3
39	43	52	4
40	21	38	5
11	21	18	3
21	9	20	2
49	7	44	4
20	10	20	3
18	16	33	4
33	31	34	1
49	27	45	2
20	24	40	0
20	21	25	2
36	14	20	4
69	26	65	3
69	28	49	3
36	13	24	4
6	3	2	0
0	0	0	0
7	10	9	0
9	9	19	4
20	21	36	3
5	6	15	3
13	5	11	3
17	13	27	6
10	3	15	1
3	2	8	0
6	7	8	0
0	0	0	0
0	0	0	0
1	1	2	0
7	3	4	0
0	0	0	0
0	0	1	0
6	6	14	0
4	2	2	1
8	6	18	5
13	7	47	6
7	1	4	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	1	0
0	0	0	0
1	0	1	0
0	6	2	2
0	0	0	0
5	0	7	2
7	0	1	0
0	0	0	0
1	4	2	0
1	0	0	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	1	0
8	4	10	2
29	14	21	2
24	14	12	2
27	7	15	2
52	16	29	8
67	26	54	8
35	30	59	0
31	17	50	1
47	20	54	1
56	33	40	3
132	24	68	5
128	24	50	2
72	39	51	9
111	38	63	3
75	16	30	6
83	17	13	3
110	20	35	10
118	21	63	3
109	15	47	7
89	22	40	8
78	22	41	5
82	15	19	2
90	4	27	2
88	11	9	1
37	10	12	5
48	18	32	4
56	12	45	2
60	22	50	4
51	30	44	5
46	21	44	7
29	22	31	1
40	31	43	9
52	26	68	1
48	24	42	3
57	14	27	2
60	23	39	2
31	25	32	0
38	18	38	2
42	15	34	4
56	28	39	3
52	18	24	5
41	23	37	7
54	11	38	8
39	16	52	5
35	17	38	4
59	21	50	2
45	21	49	6
53	26	31	4
62	15	57	6
50	22	55	8
69	17	37	0
57	18	33	7
46	12	16	3
39	20	27	2
56	12	45	2
43	22	27	4
55	22	34	7
57	22	36	7
145	19	34	10
200	28	43	7
205	16	29	3
120	25	36	4
170	22	32	4
209	32	48	2
144	15	36	5
115	14	51	1
94	16	40	11
85	30	50	4
76	16	39	10
96	28	53	6
73	16	55	3
57	19	30	4
46	31	16	2
34	15	30	3
67	14	46	5
42	9	20	1
49	12	34	5
65	20	41	6
78	17	41	8
47	27	51	3
47	30	39	4
69	12	30	3
72	21	23	7
11	4	2	2
96	27	22	2
75	16	31	2
102	13	30	3
61	24	29	3
57	21	29	5
48	21	29	8
43	11	13	1
79	16	23	7
84	18	39	8
89	18	24	2
54	16	20	0
48	24	24	7
102	34	32	10
71	19	21	3
62	11	18	5
59	14	34	8
119	27	52	6
144	15	39	8
115	22	53	4
91	14	62	5
118	29	79	11
152	26	58	9
122	21	45	9
123	16	33	12
75	17	31	1
63	13	20	1
49	9	17	5
62	24	29	2
40	13	37	5
46	14	24	3
33	11	35	10
13	9	19	1
17	18	26	3
50	22	30	0
40	22	33	0
57	21	44	7
63	21	25	1
60	21	34	3
39	16	20	4
78	26	36	3
119	22	40	3
111	29	43	5
61	24	18	2
66	29	29	1
120	27	47	5
58	23	36	3
10	9	8	7
28	15	7	4
43	14	16	3
80	16	43	10
43	21	24	5
26	9	19	4
41	16	41	7
28	21	39	3
19	17	35	4
31	14	40	0
58	15	44	4
39	14	28	2
50	16	29	4
50	20	27	1
53	14	37	2
40	17	36	3
47	20	44	4
46	22	43	4
45	18	33	10
56	28	27	6
24	31	37	4
35	19	33	5
48	24	44	7
51	18	47	3
52	17	43	6
44	29	50	1
42	23	20	2
74	25	47	3
22	15	15	3
39	10	36	4
59	19	31	4
34	13	28	7
49	21	39	7
45	24	19	2
62	29	35	5
61	27	35	2
64	22	60	2
57	25	42	4
51	15	34	5
40	9	29	6
13	5	13	4
31	14	21	1
46	9	29	3
79	22	36	9
101	23	48	6
119	17	34	1
150	29	43	5
166	22	68	7
173	25	41	6
87	36	49	6
76	21	50	17
12	9	31	3
21	14	9	11
35	15	35	7
32	16	21	2
26	15	23	0
28	20	21	4
31	16	29	3
53	30	40	4
34	19	41	3
37	20	36	2
49	28	37	0
84	29	77	5
39	22	51	5
31	30	42	4
21	15	20	4
28	16	10	2
21	6	29	4
18	5	13	1
12	12	18	3
24	20	32	1
42	33	53	4
27	19	34	9
26	20	21	1
47	22	67	5
55	34	43	2
27	10	36	0
35	33	32	2
24	19	27	7
21	10	34	7
23	21	42	2
28	15	28	2
38	17	38	1
36	25	47	3
28	25	41	3
34	21	44	1
32	44	49	8
30	37	44	5
24	18	39	4
22	26	42	7
24	24	34	4
26	21	32	2
20	34	45	5
16	11	18	3
23	16	26	0
10	21	30	5
44	27	35	3
39	18	51	5
59	39	60	2
42	19	54	5
45	26	39	3
28	28	38	3
27	31	20	2
38	15	18	4
33	32	47	6
37	19	50	6
13	15	21	0
11	7	13	7
19	15	36	3
25	18	40	2
48	15	33	3
85	31	47	3
65	15	49	3
51	28	43	3
43	24	39	2
49	30	34	5
13	21	19	3
28	11	18	3
35	32	21	1
44	31	21	3
44	21	24	4
38	24	31	3
28	14	40	5
39	10	19	4
36	21	27	6
29	15	24	3
32	11	39	4
52	34	39	4
32	29	45	9
21	21	28	4
32	31	27	3
26	15	22	7
11	11	7	5
2	0	4	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	1	0
14	7	18	3
48	35	50	2
48	40	65	1
53	40	46	5
24	17	32	6
23	28	18	10
24	31	21	0
29	37	38	6
56	40	60	6
46	22	40	3
49	42	33	5
28	22	33	5
38	15	32	5
53	37	48	4
36	21	32	5
48	20	19	4
32	22	14	4
47	31	35	5
51	29	45	9
40	44	29	2
33	22	25	3
26	27	36	1
29	43	35	1
23	24	45	5
30	34	53	4
20	39	34	5
33	24	61	2
28	30	31	5
23	26	26	1
13	20	35	1
21	12	23	2
6	4	4	2
30	20	49	1
20	18	20	5
38	15	24	3
39	25	13	1
30	31	49	2
18	18	18	1
36	38	13	3
27	29	37	4
56	31	23	2
46	35	49	6
34	31	42	2
21	19	33	4
43	34	47	2
23	17	33	8
38	25	48	4
37	16	39	6
20	18	41	1
16	10	33	3
26	12	34	4
44	24	44	5
8	7	11	1
21	15	19	2
29	29	41	7
23	15	44	6
31	30	27	1
31	26	40	3
47	33	44	4
52	30	47	6
63	35	96	5
73	38	40	2
31	26	61	7
43	24	31	6
17	23	25	7
7	10	20	4
2	2	6	2
26	20	17	3
29	27	19	1
29	28	69	6
26	29	43	2
40	27	45	5
27	22	26	7
33	26	21	5
12	24	28	3
16	13	39	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4	0	4	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	1	0	0
36	28	28	4
30	17	19	0
23	16	30	4
26	27	38	5
31	25	40	8
14	21	24	5
26	25	30	4
26	30	38	3
14	21	19	2
20	13	16	5
24	28	22	6
29	21	24	5
21	22	12	7
26	21	27	5
33	24	31	4
24	35	39	3
28	23	33	2
49	33	31	3
30	30	26	2
28	17	39	4
49	45	53	7
31	40	56	4
38	37	56	4
36	13	21	6
21	30	30	4
31	27	28	0
29	23	24	7
55	28	31	4
32	36	22	6
36	14	31	4
45	23	30	4
28	31	50	4
44	47	45	8
24	20	24	1
48	27	39	4
38	35	49	4
45	25	58	7
47	14	48	5
47	41	52	3
42	38	34	1
24	26	25	3
19	25	27	0
17	20	33	8
23	36	20	9
19	32	33	5
39	32	33	8
22	26	44	3
23	26	31	4
23	13	21	4
54	24	50	3
35	26	45	6
33	23	24	1
24	23	17	0
16	47	30	5
42	43	56	3
34	28	34	2
31	19	31	2
48	19	33	2
35	12	45	6
53	22	49	8
26	16	19	7
36	26	38	11
23	23	29	6
25	19	33	4
30	28	32	12
46	21	30	4
45	24	23	4
61	20	27	7
82	26	41	1
60	18	35	3
43	21	25	2
41	28	41	3
12	14	18	4
0	14	10	4
4	13	16	0
17	17	16	0
18	16	17	0
21	11	13	4
68	15	43	4
16	11	22	1
63	25	45	2
61	24	25	8
62	14	18	2
65	32	50	5
46	24	35	5
113	23	29	1
53	21	28	0
36	20	28	1
54	23	37	1
54	26	37	3
58	37	38	4
58	30	37	10
59	19	30	1
94	37	46	4
33	12	30	5
85	22	25	6
54	26	23	3
72	14	39	11
63	25	40	5
45	19	23	5
46	28	39	1
57	15	41	3
49	15	36	4
67	15	40	6
84	32	37	9
19	7	5	2
59	14	22	3
95	40	44	8
56	13	38	8
70	31	34	5
83	28	31	2
57	22	34	1
27	27	20	6
50	40	47	7
52	32	41	12
50	38	38	6
67	47	47	3
64	41	47	5
58	37	33	11
47	27	44	5
22	13	26	2
38	16	11	0
47	12	25	3
60	24	27	1
