seqnames	start	end	width	strand	Conc	Conc_WD_SUMOnub	Conc_WD_NOnub	Fold	p.value	FDR	WD_SUMOnub1	WD_SUMOnub2	WD_NOnub1	WD_NOnub2
chr3R	12321521	12327210	5690	*	6.42157910475101	7.04031363878722	5.31524358299175	0.114955692706484	0.0310573145772454	0.494528009037677	107.27	155.98	36.26	43.37
chrX	20655122	20671669	16548	*	3.54368312198281	0	4.54368312198281	-0.935142909975581	0.0338163723216708	0.52499918029394	0	0	0	46.65
chrX	2136371	2151647	15277	*	5.7790948605623	4.07983888200813	6.53787143128934	-0.194315838555004	0.0366722646386058	0.55545064245303	29.63	4.19	128.55	57.28
chr3R	11648706	11692051	43346	*	3.5281325660722	0	4.52813256607221	-0.87173813384435	0.0376092502617114	0.55607962886959	0	0	46.15	0
chr2L	19072149	19076149	4001	*	7.93179004294011	7.14668471937905	8.43736640007308	-0.0610671452390036	0.0388127355879889	0.560528111631189	130.77	152.63	499.37	193.95
chr3R	19244130	19250136	6007	*	3.17300834165281	4.17300834165281	0	0.726064623855737	0.0429322131302727	0.599063475203108	23.5	12.58	0	0
chr3L	8615235	8653011	37777	*	10.3324929121126	9.58854788287254	10.8209006203975	-0.0532699762227275	0.0434103967538484	0.599063475203108	646.7	893.12	2829.74	788.07
chr2R	23321659	23328745	7087	*	7.81059325171336	6.9920633939141	8.32961227425058	-0.0563842317156227	0.0491337935755484	0.663306213269904	133.84	120.76	502.66	140.76
chr2R	18656222	18660222	4001	*	3.30574014473576	0	4.30574014473576	-0.672908907015561	0.0541778100277872	0.715838723984166	0	0	39.55	0
chr3L	7581454	7589248	7795	*	3.24433960007161	0	4.24433960007161	-0.629382565285514	0.0594889373012445	0.76963812633485	0	0	37.91	0
chr3R	8695822	8699822	4001	*	3.17022472645536	0	4.17022472645536	-0.604162960901257	0.0626481337865182	0.783754979168026	0	0	0	36.01
chr3L	20954934	20962660	7727	*	5.12198659938969	2.83353494696278	5.96621549410635	-0.210030165776278	0.0631042656334965	0.783754979168026	0	14.26	93.94	31.1
chrX	14747376	14751376	4001	*	3.1802092626519	0	4.1802092626519	-0.588161911981379	0.0653849429873543	0.796157835198961	0	0	36.26	0
chr2L	8143758	8192781	49024	*	5.16372113986333	0	6.16372113986333	-0.69428356725876	0.0685924116294613	0.801765706702961	0	0	143.38	0
chr2L	4845295	4878792	33498	*	5.42321356930299	6.42321356930299	0	0.677783951662549	0.0707121393999706	0.801765706702961	171.64	0	0	0
chr3L	1937103	1944872	7770	*	3.11309506679336	0	4.11309506679336	-0.549158331011894	0.0719393638716589	0.801765706702961	0	0	34.61	0
chr3R	30688642	30694768	6127	*	6.8212310900077	5.95591569442337	7.3583517963155	-0.0489517287400628	0.0721166242582649	0.801765706702961	47	77.15	240.62	87.56
chr2L	6010338	6014338	4001	*	7.51832775278003	7.95614883224318	6.886689403402	0.0325512475521281	0.0723009332936648	0.801765706702961	249.28	247.39	141.73	94.93
chrX	19863524	19910108	46585	*	7.18625100084177	8.12369249621966	3.62766823962312	0.333912278106194	0.0759544622260663	0.805086482938446	323.86	233.97	24.72	0
chr2R	23243399	23249893	6495	*	6.90244167099539	5.99904234933291	7.45371104220374	-0.0505454821053416	0.0762349547847766	0.805086482938446	63.34	64.57	288.41	62.19
chr3R	24982384	25031351	48968	*	4.85006066095957	0	5.85006066095957	-0.619455629081211	0.0791979525640407	0.805086482938446	0	0	115.36	0
chr3L	9375427	9388463	13037	*	3.04270573890196	0	4.04270573890196	-0.512281274410451	0.0792366017965107	0.805086482938446	0	0	32.96	0
chr2R	22199508	22207593	8086	*	3.502601237581	0	4.47566514617807	-0.425857102016576	0.0811293211026308	0.805086482938446	0	0.84	44.5	0
chr2R	25249927	25257318	7392	*	4.7876087048689	0	5.7876087048689	-0.60607805313361	0.0813826938706395	0.805086482938446	0	0	0	110.48
chrX	1285290	1290945	5656	*	3.87132246382448	0.331034606433595	4.80794780659363	-0.313279375074076	0.0816754402981032	0.805086482938446	0	2.52	54.39	1.64
chr2L	19789882	19969685	179804	*	4.73316092084652	0	5.73316092084652	-0.594277875692889	0.083394597268365	0.809188201619604	0	0	0	106.39
chr2L	9780384	9795107	14724	*	4.62766823962312	0	5.62766823962312	-0.571606893753324	0.0875012592298268	0.818432107852266	0	0	98.88	0
chr2R	24241255	24271179	29925	*	4.57875863914217	0	5.57875863914217	-0.561619331297597	0.0894189455487421	0.818432107852266	0	0	95.59	0
chr2L	21990933	21994933	4001	*	6.38888162947286	6.95875606457001	5.43322154919327	0.0519729276198932	0.0895861116762184	0.818432107852266	115.45	133.34	70.87	15.55
chr3R	6862324	6868244	5921	*	9.87945821325796	10.24587515084	9.38708108648926	0.0214629863841269	0.0925661288235787	0.818432107852266	1225.98	1202.57	875.13	464.01
chrX	6011181	6016019	4839	*	6.79608946884258	6.09308348044163	7.26671385306987	-0.0324734801798147	0.0931316846427879	0.818432107852266	78.67	57.86	159.86	148.12
chr3L	15654010	15658010	4001	*	2.70451152812139	3.70451152812139	0	0.416459449645234	0.0935338408586835	0.818432107852266	5.11	20.97	0	0
chr2R	23053474	23081038	27565	*	4.47566514617807	0	5.47566514617807	-0.54116765910419	0.0935727530716761	0.818432107852266	0	0	89	0
chr2L	12838895	12843895	5001	*	2.52386193761343	0	3.52386193761343	-0.420582873179074	0.0960328512937467	0.820602191991973	0	0	13.18	9.82
chr2R	16304695	16318485	13791	*	2.89070264545691	0	3.89070264545691	-0.444537053886951	0.0964637037285251	0.820602191991973	0	0	29.67	0
chr2R	9060295	9125309	65015	*	9.86794246121632	9.38402752969148	10.2296719134465	-0.0197981489847217	0.103842071896667	0.837357062701622	652.83	683.47	1596.98	804.44
chr3R	21518928	21530598	11671	*	2.47308319051133	0	3.47308319051133	-0.396726581787697	0.104369994961116	0.837357062701622	0	0	16.48	5.73
chr2R	9004587	9008587	4001	*	2.80824048526494	0	3.80824048526494	-0.413481660331538	0.106636882148031	0.837357062701622	0	0	28.02	0
chr2R	16730916	16734916	4001	*	2.80824048526494	0	3.80824048526494	-0.413481660331538	0.106636882148031	0.837357062701622	0	0	28.02	0
chr2L	2803261	2817760	14500	*	8.06645594109042	7.40153641501264	8.51986933656881	-0.0278499186295447	0.107834327672339	0.837357062701622	169.59	168.56	601.55	132.57
chr3R	31497235	31508992	11758	*	4.1470423987167	0	5.1470423987167	-0.481077938189832	0.107861890432553	0.837357062701622	0	0	70.87	0
chr3R	23278856	23292189	13334	*	10.3400345888521	10.7099345994377	9.84131929986861	0.0200893143325736	0.10787208537219	0.837357062701622	1660.18	1689.8	1297.03	537.66
chr2L	5256942	5261992	5051	*	4.11309506679336	0	5.11309506679336	-0.47528584219206	0.109432250336844	0.838980585915803	0	0	69.22	0
chr2L	9982645	9997538	14894	*	4.07832964863268	0	5.07832964863268	-0.469430580573344	0.111059260967739	0.841070744645927	0	0	67.57	0
chr3L	18437942	18441942	4001	*	2.71079310781807	0	3.71079310781807	-0.390602103955153	0.114873289250201	0.849791198719962	0	0	0	26.19
chr2L	7606389	7618533	12145	*	6.14072151861888	7.0231074109398	3.46568060998153	0.183306704779286	0.118163342346122	0.849791198719962	178.79	81.35	0	22.1
chr2R	22208765	22225499	16735	*	9.50462422151677	9.84703078978046	9.05479641769038	0.01732466501392	0.119255768934783	0.849791198719962	886.79	955.18	680.65	382.99
chr2L	15055862	15098915	43054	*	10.6205076306626	10.9602620730366	10.175261156878	0.0168818923660709	0.122910679287393	0.849791198719962	2001.41	1983.31	1524.46	788.07
chr3L	10897123	10901123	4001	*	3.80824048526494	0	4.80824048526494	-0.42645526560606	0.12436391670735	0.849791198719962	0	0	56.03	0
chr3L	15233619	15244832	11214	*	3.80824048526494	0	4.80824048526494	-0.42645526560606	0.12436391670735	0.849791198719962	0	0	56.03	0
chr2R	17784135	17863591	79457	*	3.77688229827584	0	4.77688229827584	-0.422390390375558	0.125761143485069	0.849791198719962	0	0	0	54.83
chr2L	7155695	7159695	4001	*	3.56623580689704	0.61585864724539	4.46975672888706	-0.20253930084419	0.128210634009468	0.849791198719962	3.06	0	18.13	26.19
chr2R	19878920	19882920	4001	*	3.7207776440146	0	4.7207776440146	-0.413443373691426	0.128931691871872	0.849791198719962	0	0	52.74	0
chr3L	8673759	8681253	7495	*	7.32521245798232	6.73521153047496	7.74276258745901	-0.0218848040503052	0.129746497577477	0.849791198719962	93.99	119.08	293.36	135.03
chr3R	15474193	15478193	4001	*	2.43945014882926	3.43945014882926	0	0.327144718825154	0.13047744482747	0.849791198719962	4.09	17.61	0	0
chr2R	14151123	14203249	52127	*	8.71712378696787	8.15587837639706	9.12015490959774	-0.0206196655191061	0.130624952396174	0.849791198719962	178.79	391.63	827.33	285.6
chr3L	20918802	20923749	4948	*	2.29742450393507	0	3.29742450393507	-0.338553608939851	0.130634419674297	0.849791198719962	0	0	3.3	16.37
chr2L	19451490	19459723	8234	*	3.66498941820494	0	4.66498941820494	-0.406034853528699	0.131660725286993	0.849791198719962	0	0	0	50.74
chr3R	7283595	7287595	4001	*	2.74607210571244	3.74607210571244	0	0.342299300558048	0.132737111555292	0.849791198719962	0	26.84	0	0
chr2R	12913994	12942412	28419	*	2.56877410294564	0	3.56877410294564	-0.348311663118315	0.134597218141859	0.852906861898921	0	0	0	23.73
chr3R	18312407	18316407	4001	*	2.73133586466533	3.73133586466533	0	0.336315675755331	0.136185894637641	0.854256975454295	26.56	0	0	0
chr2R	23084268	23088268	4001	*	3.90151720780227	4.7769654597461	1.30574014473576	0.171480689214601	0.137923369201419	0.855961159764178	43.93	10.9	4.94	0
chrX	10618190	10622190	4001	*	2.51814802987567	0	3.51814802987567	-0.335101331011279	0.141966780076744	0.855961159764178	0	0	0	22.91
chr2R	22291400	22298955	7556	*	7.03156012829053	7.43719705350822	6.46521698569132	0.0201941476013701	0.144230384401395	0.855961159764178	174.7	171.92	110.42	66.29
chr2R	22226574	22230574	4001	*	9.18892734212832	9.52525879341531	8.74956001482352	0.0153989582730653	0.144808812207916	0.855961159764178	769.3	704.43	580.12	280.69
chr2L	17382115	17415499	33385	*	6.79103467303001	7.32014812718447	5.94667469227415	0.0340403142704069	0.145323036334137	0.855961159764178	286.06	33.54	87.35	36.01
chr3L	22710155	22735446	25292	*	8.38684583224792	7.85140260106715	8.77647136859735	-0.018500948998922	0.146240123042511	0.855961159764178	200.24	261.65	675.71	201.31
chr2L	17980472	17990619	10148	*	3.70332148849573	4.70332148849573	0	0.366697040819272	0.147875111061293	0.855961159764178	52.1	0	0	0
chr2R	23282113	23286113	4001	*	4.00630128619998	1.55342702777004	4.86814038419038	-0.147015037458097	0.148359036152168	0.855961159764178	0	5.87	44.5	13.91
chr2L	7082635	7086635	4001	*	3.69110577502313	1.03089614652423	4.57222485768515	-0.165901416806806	0.14886281039377	0.855961159764178	4.09	0	16.48	31.1
chr3R	7343069	7348354	5286	*	7.93773469589781	8.30033114750301	7.4522603975158	0.0165252168062622	0.153409095471866	0.861743943957474	359.62	270.87	237.32	112.93
chr2L	11969094	11973094	4001	*	5.78823893456675	6.38856098456827	4.7411540701938	0.0456961561193908	0.153949836029661	0.861743943957474	134.86	32.71	42.85	10.64
chrX	23289549	23293671	4123	*	2.60405310084001	3.60405310084001	0	0.307158073956951	0.154031526214621	0.861743943957474	0	24.32	0	0
chr2R	7259269	7263269	4001	*	2.41123282595916	0	3.41123282595916	-0.310008171128832	0.157976980297043	0.868174378446581	0	0	0	21.28
chr3R	13292748	13300288	7541	*	2.41123282595916	0	3.41123282595916	-0.310008171128832	0.157976980297043	0.868174378446581	0	0	0	21.28
chr2L	2413322	2418720	5399	*	2.55445810258125	3.55445810258125	0	0.294813929207583	0.163135387173753	0.870206557325454	23.5	0	0	0
chr3L	21768534	21772534	4001	*	5.389610271314	6.0313704205853	4.20442629062444	0.051064164700536	0.163326004091117	0.870206557325454	88.88	41.93	6.59	30.28
chr2R	25127432	25131985	4554	*	8.27573956466091	8.59801855569292	7.86011704875011	0.0136973196072441	0.164429118508907	0.870206557325454	454.63	320.35	217.55	247.14
chr3R	16366306	16370306	4001	*	4.19559367651166	5.02478468008483	2.03272120270543	0.116299991810606	0.165651661251658	0.870206557325454	35.76	29.35	0	8.18
chr3L	6350390	6354390	4001	*	6.03003433677943	5.17480028334334	6.56332293314937	-0.032104823867094	0.166361565970474	0.870206557325454	19.41	52.83	133.49	55.65
chr2L	14781110	14786598	5489	*	2.35464929759279	0	3.35464929759279	-0.298000293465925	0.166754557683944	0.870206557325454	0	0	0	20.46
chr3L	16015537	16039227	23691	*	8.89178147288275	8.47088898523268	9.21721118901536	-0.0136095296713291	0.169928364343933	0.879379285479851	412.75	296.87	784.48	405.9
chr2L	8978659	8986872	8214	*	2.49032776516153	3.49032776516153	0	0.28193069983818	0.173382714309051	0.883956638969269	22.48	0	0	0
chr3R	19286357	19291296	4940	*	2.29575560853922	0	3.29575560853922	-0.286363486180446	0.176066393725564	0.883956638969269	0	0	0	19.64
chrX	9328487	9332487	4001	*	1.96398425288655	0	2.96398425288655	-0.267821279804736	0.178384875633047	0.883956638969269	0	0	8.24	7.37
chr3R	6997228	7003423	6196	*	8.71296532493461	9.01022656754806	8.3381245609665	0.0121844004098872	0.178788772802293	0.883956638969269	579.27	452.01	342.8	304.43
chr2L	12820787	12824787	4001	*	2.30574014473576	0	3.30574014473576	-0.283218906194815	0.179353520950287	0.883956638969269	0	0	19.78	0
chrX	4959128	4963128	4001	*	2.30574014473576	0	3.30574014473576	-0.283218906194815	0.179353520950287	0.883956638969269	0	0	19.78	0
chr2L	2234844	2238844	4001	*	2.23435506387508	0	3.23435506387508	-0.275079008141813	0.185951562172514	0.893587257237346	0	0	0	18.82
chr2R	21798904	21806338	7435	*	2.23435506387508	0	3.23435506387508	-0.275079008141813	0.185951562172514	0.893587257237346	0	0	0	18.82
chr3L	19685353	19689353	4001	*	1.95977488504452	0	2.95977488504452	-0.261979145467943	0.186193411941164	0.893587257237346	0	0	1.65	13.91
chr3R	15664183	15692513	28331	*	9.41112347408168	9.7518991021932	8.9641157042911	0.0135989351903366	0.193265010613029	0.893587257237346	900.07	824.35	777.89	220.95
chr2L	18857248	18861248	4001	*	6.91336169621872	7.31184541434681	6.36094760421768	0.0170962360986393	0.195917444327913	0.893587257237346	219.65	98.12	103.83	60.56
chr3L	20964762	20972663	7902	*	4.30025825594526	2.20550372434974	5.12065545710676	-0.107462109630235	0.195931944561111	0.893587257237346	0	9.22	3.3	66.29
chr3R	4959351	4963351	4001	*	2.3528242414116	3.3528242414116	0	0.257474632140589	0.196058691599837	0.893587257237346	20.43	0	0	0
chr2L	12443924	12455242	11319	*	2.17022472645536	0	3.17022472645536	-0.2641277967221	0.196453145340255	0.893587257237346	0	0	0	18
chr2R	8252223	8258931	6709	*	2.17022472645536	0	3.17022472645536	-0.2641277967221	0.196453145340255	0.893587257237346	0	0	0	18
chr2R	17118303	17122303	4001	*	2.17022472645536	0	3.17022472645536	-0.2641277967221	0.196453145340255	0.893587257237346	0	0	0	18
chr3L	3372170	3382083	9914	*	2.1802092626519	0	3.1802092626519	-0.261506500918602	0.199762975928218	0.893587257237346	0	0	18.13	0
chrX	7882026	7886026	4001	*	2.02677038390545	3.02677038390545	0	0.239662362945283	0.199940872072278	0.893587257237346	2.04	14.26	0	0
chr3R	17914578	18027378	112801	*	6.96452243859319	7.82049320380421	4.56877410294564	0.126419158419318	0.200013894937184	0.893587257237346	173.68	278.42	0	47.46
chr3L	6273787	6279035	5249	*	6.55666715509244	5.93503754510248	6.98969455862915	-0.0190944292775039	0.205052929816488	0.909556210114564	51.08	71.28	189.53	64.65
chrX	18615589	18619589	4001	*	2.10311053059683	0	3.10311053059683	-0.253427291771533	0.20771470061689	0.914828575057367	0	0	0	17.19
chr4	1082796	1086796	4001	*	7.92274297509	8.25931100829586	7.48297052493902	0.012915520893665	0.211655279744523	0.91972887391467	321.82	291	262.04	95.75
chr3L	6398590	6493210	94621	*	9.38272481427967	8.97340303110261	9.7012125783693	-0.0119378158986755	0.211789418630914	0.91972887391467	691.65	313.64	1120.69	544.2
chr3R	23115931	23129981	14051	*	2.20550372434974	3.20550372434974	0	0.236166141831903	0.219852083366104	0.94174644184384	0	18.45	0	0
chrX	17567228	17571228	4001	*	3.25747121164347	4.12840902113957	0.710793107818065	0.126778435272341	0.220831708591069	0.94174644184384	17.37	17.61	0	3.27
chr3L	19640816	19644816	4001	*	2.20082114796655	3.20082114796655	0	0.234606335407455	0.222041448693262	0.94174644184384	18.39	0	0	0
chr3R	14359786	14363786	4001	*	2.04270573890196	0	3.04270573890196	-0.240906747914538	0.222925486233566	0.94174644184384	0	0	16.48	0
chr3R	6698164	6706903	8740	*	7.38893041028027	7.70522786363389	6.98322875243769	0.0114385891292567	0.230684243645966	0.963919724697378	218.63	198.75	143.38	109.66
chr2L	726362	732564	6203	*	2.1383895284912	3.1383895284912	0	0.227068331487764	0.23161716079298	0.963919724697378	0	17.61	0	0
chr2L	16443278	16457194	13917	*	9.89757587459656	10.177050053246	9.55063144113678	0.00982213891746349	0.244084197237572	0.963919724697378	1231.08	1084.32	1044.88	455
chr3L	20972700	20976700	4001	*	1.88071810926038	0	2.88071810926038	-0.22324009844594	0.245696899435042	0.963919724697378	0	0	0	14.73
chr3R	23702804	23713338	10535	*	1.88071810926038	0	2.88071810926038	-0.22324009844594	0.245696899435042	0.963919724697378	0	0	0	14.73
chr3R	30892038	30902688	10651	*	8.41595759112021	8.67967989305644	8.09299703669175	0.00928118528208319	0.248644823838813	0.963919724697378	444.42	375.7	273.58	272.51
chr2R	24303881	24315099	11219	*	1.89070264545691	0	2.89070264545691	-0.221422374953288	0.249024975130458	0.963919724697378	0	0	14.83	0
chr3R	8215957	8224188	8232	*	8.5299192221864	8.81061618984821	8.18108509780538	0.00969693071062019	0.253447747719746	0.963919724697378	439.31	458.72	393.89	186.58
chr2L	2797979	2801979	4001	*	4.8208174890534	5.51767115543639	3.42121736215569	0.0589034962678539	0.254408806284654	0.963919724697378	48.02	43.61	21.42	0
chr3R	15506886	15510886	4001	*	5.83792782634259	6.29021394988014	5.17545253462741	0.0195777072846748	0.257089423979053	0.963919724697378	91.95	64.57	37.91	34.37
chr2R	8267334	8271334	4001	*	1.7982559490684	0	2.7982559490684	-0.213668366392156	0.260074850861045	0.963919724697378	0	0	0	13.91
chr3R	8961037	8965037	4001	*	1.7982559490684	0	2.7982559490684	-0.213668366392156	0.260074850861045	0.963919724697378	0	0	0	13.91
chr3R	17364119	17368119	4001	*	1.7982559490684	0	2.7982559490684	-0.213668366392156	0.260074850861045	0.963919724697378	0	0	0	13.91
chr2R	8647649	8685022	37374	*	8.0894201680844	6.73385791493621	8.7757795052748	-0.0542084556016946	0.265578382708981	0.963919724697378	69.47	143.4	852.05	24.55
chr2L	14488859	14496019	7161	*	7.24806644256037	6.83484478385104	7.56890393505332	-0.0108185033839177	0.265862860545276	0.963919724697378	136.9	91.41	242.27	137.48
chr3R	13212465	13216465	4001	*	1.93778674213275	2.93778674213275	0	0.202649702671847	0.268950336288187	0.963919724697378	15.32	0	0	0
chrX	23203258	23208525	5268	*	1.93778674213275	2.93778674213275	0	0.202649702671847	0.268950336288187	0.963919724697378	15.32	0	0	0
chr3L	18524976	18529445	4470	*	1.71079310781807	0	2.71079310781807	-0.205469830566767	0.272400596535569	0.963919724697378	0	0	0	13.09
chrX	9133099	9137099	4001	*	1.7207776440146	0	2.7207776440146	-0.20490136921504	0.27313081578836	0.963919724697378	0	0	13.18	0
chr3R	7050335	7090839	40505	*	9.6909886174433	9.96003211122743	9.35999969912425	0.00887297658500427	0.278347533522545	0.963919724697378	1041.06	950.98	942.7	371.53
chr2L	17776340	17780340	4001	*	6.30706934741621	5.76527183728477	6.7000301818718	-0.014561088913411	0.278472523821943	0.963919724697378	73.56	35.22	130.2	77.74
chr2L	6383512	6387512	4001	*	1.61768370342658	0	2.61768370342658	-0.19890572813115	0.281036560636297	0.963919724697378	0	0	0	12.28
chr2L	7869432	7873432	4001	*	1.61768370342658	0	2.61768370342658	-0.19890572813115	0.281036560636297	0.963919724697378	0	0	0	12.28
chr3L	4434721	4440311	5591	*	1.61768370342658	0	2.61768370342658	-0.19890572813115	0.281036560636297	0.963919724697378	0	0	0	12.28
chrX	12484970	12494982	10013	*	1.61768370342658	0	2.61768370342658	-0.19890572813115	0.281036560636297	0.963919724697378	0	0	0	12.28
chr2L	18183007	18187007	4001	*	2.71302350057425	0	3.61768370342658	-0.142190300580654	0.283314413042284	0.963919724697378	0	1.68	0	24.55
chrX	9776742	9857449	80708	*	1.83825106858184	2.83825106858184	0	0.192562922455911	0.28698417460727	0.963919724697378	14.3	0	0	0
chrX	8467012	8471012	4001	*	1.51740679968318	2.51740679968318	0	0.180054147881611	0.28824564147236	0.963919724697378	3.06	8.39	0	0
chrX	23269158	23273158	4001	*	2.97328607963761	3.81335938442999	0.720777644014601	0.108145469353016	0.288987356907859	0.963919724697378	7.15	20.97	3.3	0
chr3R	19933120	19937120	4001	*	1.51814802987567	0	2.51814802987567	-0.192108584662476	0.290472475019323	0.963919724697378	0	0	0	11.46
chr3L	2161863	2165863	4001	*	1.5281325660722	0	2.5281325660722	-0.191406440054961	0.291477311732461	0.963919724697378	0	0	11.54	0
chrX	20141188	20145188	4001	*	1.29909147099965	0	2.29909147099965	-0.182244716080761	0.295618358976657	0.963919724697378	0	0	3.3	6.55
chr3L	19706015	19710015	4001	*	2.17184717216479	0	3.10311053059683	-0.157817251807855	0.297363330160005	0.963919724697378	0	0.84	0	17.19
chr3R	14379699	14383699	4001	*	5.11894845348167	4.25361898369045	5.656074483883	-0.0279341906750913	0.29832113096793	0.963919724697378	16.35	21.8	28.02	72.83
