chrom	start	end	ins1	ins2
chr2L	5010000	5055000	-1.01408898830414	-0.0957489982247353
chr2L	5055000	5093000	-0.0957489982247353	-0.0239160005003214
chr2L	5106000	5171000	0.125137999653816	0.529232025146484
chr2L	5217000	5271000	0.182785004377365	-0.289752006530762
chr2L	5271000	5317000	-0.289752006530762	-0.117636002600193
chr2L	5326000	5365000	-0.401183009147644	-0.21314899623394
chr2L	5365000	5515000	-0.21314899623394	-0.684644997119904
chr2L	5515000	5546000	-0.684644997119904	-0.478381007909775
chr2L	5546000	5709000	-0.478381007909775	-0.672101020812988
chr2L	5709000	5820000	-0.672101020812988	-0.0894669964909554
chr2L	5900000	5943000	-0.262492001056671	-0.0681449994444847
chr2L	5998000	6046000	-0.0289309993386269	-0.0271179992705584
chr2L	6046000	6070000	-0.0271179992705584	0.0304649993777275
chr2L	6070000	6101000	0.0304649993777275	-0.486986011266708
chr2L	6101000	6316000	-0.486986011266708	-0.706206023693085
chr2L	6316000	6344000	-0.706206023693085	-0.233642995357513
chr2L	6357000	6434000	-0.396405011415482	0.497990012168884
chr2L	6441000	6455000	0.519771993160248	0.170767992734909
chr2L	6498000	6527000	-0.25416100025177	-0.179087996482849
chr2L	6527000	6567000	-0.179087996482849	-0.337339997291565
chr2L	6567000	6611000	-0.337339997291565	-0.244154006242752
chr2L	6611000	6647000	-0.244154006242752	-0.183455005288124
chr2L	6681000	6741000	-0.181850999593735	-0.252617001533508
chr2L	6741000	6779000	-0.252617001533508	-0.307799011468887
chr2L	6779000	6797000	-0.307799011468887	-0.32023298740387
chr2L	6797000	6845000	-0.32023298740387	-0.220083996653557
chr2L	6846000	6871000	-0.227791994810104	0.297704011201859
chr2L	6889000	6895000	0.0267629995942116	-0.157886996865273
chr2L	6920000	6948000	-0.266743004322052	-0.128183007240295
chr2L	6967000	7029000	-0.445039004087448	-0.185795992612839
chr2L	7066000	7178000	-0.560440003871918	-0.390477001667023
chr2L	7178000	7203000	-0.390477001667023	-0.308187991380692
chr2L	7213000	7284000	-0.251823991537094	-0.261979013681412
chr2L	7354000	7387000	0.292255997657776	-0.315302014350891
chr2L	7387000	7426000	-0.315302014350891	-0.469805002212524
chr2L	7437000	7496000	-0.464706003665924	-0.378176003694534
chr2L	7496000	7533000	-0.378176003694534	-0.453873991966248
chr2L	7533000	7719000	-0.453873991966248	-0.220219001173973
chr2L	7719000	7730000	-0.220219001173973	-0.233043000102043
chr2L	7738000	7813000	-0.154185995459557	0.00350799993611872
chr2L	7813000	7829000	0.00350799993611872	-0.620092988014221
chr2L	7829000	7877000	-0.620092988014221	0.0342269986867905
chr2L	7877000	8001000	0.0342269986867905	0.217977002263069
chr2L	8001000	8010000	0.217977002263069	0.216157004237175
chr2L	8020000	8043000	0.381274998188019	-0.292075991630554
chr2L	8043000	8084000	-0.292075991630554	-0.551877975463867
chr2L	8084000	8119000	-0.551877975463867	0.173042997717857
chr2L	8119000	8127000	0.173042997717857	-0.198018997907639
chr2L	8127000	8167000	-0.198018997907639	-0.215491995215416
chr2L	8167000	8224000	-0.215491995215416	-0.00872400030493736
chr2L	8224000	8257000	-0.00872400030493736	-0.0347080007195473
chr2L	8262000	8301000	-0.0340670011937618	-0.382687002420425
chr2L	8301000	8362000	-0.382687002420425	-0.340153008699417
chr2L	8362000	8415000	-0.340153008699417	-0.293974012136459
chr2L	8415000	8458000	-0.293974012136459	0.402143001556396
chr2L	8464000	8483000	0.269062995910645	0.102857001125813
chr2L	8483000	8533000	0.102857001125813	-0.135546997189522
chr2L	8533000	8590000	-0.135546997189522	0.0954369977116585
chr2L	8596000	8683000	0.109537996351719	-0.220167994499207
chr2L	8683000	8729000	-0.220167994499207	0.326644003391266
chr2L	8734000	8740000	0.291161000728607	-0.374172985553741
chr2L	8740000	8886000	-0.374172985553741	-0.474494993686676
chr2L	8886000	8951000	-0.474494993686676	-0.330170005559921
chr2L	8951000	8998000	-0.330170005559921	-0.0304470006376505
chr2L	9009000	9117000	-0.0836390033364296	-0.315207004547119
chr2L	9117000	9167000	-0.315207004547119	0.0691030025482178
chr2L	9167000	9269000	0.0691030025482178	-0.388949006795883
chr2L	9269000	9412000	-0.388949006795883	-0.679292023181915
chr2L	9412000	9446000	-0.679292023181915	-0.284859985113144
chr2L	9446000	9469000	-0.284859985113144	0.153907999396324
chr2L	9469000	9479000	0.153907999396324	-0.299807995557785
chr2L	9483000	9528000	-0.379391998052597	-0.107984997332096
chr2L	9539000	9566000	-0.200555995106697	-0.634743988513947
chr2L	9566000	9627000	-0.634743988513947	-0.405725002288818
chr2L	9627000	9697000	-0.405725002288818	-0.508805990219116
chr2L	9711000	9758000	-0.423083990812302	-0.14350500702858
chr2L	9758000	9793000	-0.14350500702858	-0.331373989582062
chr2L	9793000	9887000	-0.331373989582062	-0.6007080078125
chr2L	9918000	9931000	0.195579007267952	0.0830599963665009
chr2L	9931000	9967000	0.0830599963665009	-0.100157998502254
chr2L	9967000	9970000	-0.100157998502254	0.0639379993081093
chr2L	9976000	10009000	0.403061985969543	-0.318513989448547
chr2L	10009000	10054000	-0.318513989448547	-0.279237985610962
chr2L	10054000	10139000	-0.279237985610962	-0.162205994129181
chr2L	10168000	10196000	0.16354900598526	-0.668413996696472
chr2L	10238000	10260000	0.154569998383522	0.0522800013422966
chr2L	10275000	10314000	0.0602470003068447	0.237369000911713
chr2L	10314000	10344000	0.237369000911713	0.15056100487709
chr2L	10344000	10364000	0.15056100487709	0.190090999007225
chr2L	10364000	10376000	0.190090999007225	0.0968170017004013
chr2L	10440000	10478000	-0.456133991479874	-0.298759013414383
chr2L	10478000	10516000	-0.298759013414383	-0.346318006515503
chr2L	10516000	10593000	-0.346318006515503	-0.215792998671532
chr2L	10598000	10721000	-0.140702992677689	-0.561559021472931
chr2L	10721000	10769000	-0.561559021472931	-0.0909679979085922
chr2L	10769000	10808000	-0.0909679979085922	-0.013264000415802
chr2L	10808000	10831000	-0.013264000415802	-0.502851009368896
chr2L	10831000	10865000	-0.502851009368896	-0.487087994813919
chr2L	10865000	10946000	-0.487087994813919	-0.462960988283157
chr2L	10955001	11011000	0.029551999643445	-0.49006399512291
chr2L	11011000	11085000	-0.49006399512291	-0.501846015453339
chr2L	11085000	11139000	-0.501846015453339	-0.194952994585037
chr2L	11139000	11168000	-0.194952994585037	-0.0738909989595413
chr2L	11168000	11269000	-0.0738909989595413	-0.358464986085892
chr2L	11457000	11492000	-0.349839985370636	-0.265810012817383
chr2L	11492000	11526000	-0.265810012817383	-0.239061996340752
chr2L	11526000	11539000	-0.239061996340752	-0.43757501244545
chr2L	11541000	11710000	-0.357636988162994	-0.403990000486374
chr2L	11716000	11785000	-0.382862001657486	-0.482205003499985
chr2L	11785000	11815000	-0.482205003499985	-0.578131020069122
chr2L	11815000	11947000	-0.578131020069122	-0.318376004695892
chr2L	12056000	12065000	0.077334001660347	0.00912200007587671
chr2L	12071000	12099000	0.168766006827354	0.0549100004136562
chr2L	12099000	12139000	0.0549100004136562	-0.334228008985519
chr2L	12139000	12219000	-0.334228008985519	-0.538155019283295
chr2L	12229000	12249000	-0.220477998256683	-0.227145999670029
chr2L	12252000	12350000	-0.234547004103661	-0.545473992824554
chr2L	12352000	12419000	-0.559136986732483	-0.436450004577637
chr2L	12436000	12457000	-0.0923070013523102	-0.224672004580498
chr2L	12457000	12520000	-0.224672004580498	-0.106306999921799
chr2L	12520000	12546000	-0.106306999921799	-0.141406998038292
chr2L	12546000	12557000	-0.141406998038292	0.0666780024766922
chr2L	12566000	12687000	0.135860994458199	-0.388473987579346
chr2L	12687000	12723000	-0.388473987579346	0.138254001736641
chr2L	12723000	12862000	0.138254001736641	-0.391485989093781
chr2L	12862000	12933000	-0.391485989093781	-0.275204002857208
chr2L	12943000	12958000	-0.271600991487503	-0.30799201130867
chr2L	12958000	13000000	-0.30799201130867	-0.0283630006015301
chr2L	13001000	13029000	0.00400400022044778	-0.25620099902153
chr2L	13029000	13155000	-0.25620099902153	-0.939288020133972
chr2L	13161000	13216000	-0.588198006153107	-0.502775013446808
chr2L	13216000	13285000	-0.502775013446808	-0.225396007299423
chr2L	13285000	13314000	-0.225396007299423	-0.188033998012543
chr2L	13314000	13359000	-0.188033998012543	-0.480203986167908
chr2L	13363000	13400000	-0.524260997772217	-0.177947998046875
chr2L	13400000	13441000	-0.177947998046875	0.0619979985058308
chr2L	13440001	13445000	0.0619979985058308	0.260060995817184
chr2L	13459000	13500000	0.316219985485077	-0.0560179986059666
chr2L	13500000	13549000	-0.0560179986059666	0.183530002832413
chr2L	13550001	13555000	0.288262009620667	0.307788997888565
chr2L	13574000	13625000	0.268700003623962	-0.0400910004973412
chr2L	13684000	13768000	-0.140772998332977	-0.58298397064209
chr2L	13768000	13841000	-0.58298397064209	-0.412945985794067
chr2L	13841000	13850000	-0.412945985794067	0.0233609993010759
chr2L	13856000	13904000	0.0832659974694252	-0.245095998048782
chr2L	13925000	14002000	-0.500464022159576	-0.379718989133835
chr2L	14002000	14034000	-0.379718989133835	-0.71714198589325
chr2L	14045001	14156000	-0.500409007072449	-0.257667988538742
chr2L	14156000	14184000	-0.257667988538742	-0.190154001116753
chr2L	14184000	14249000	-0.190154001116753	-0.722702980041504
chr2L	14249000	14284000	-0.722702980041504	0.0548770017921925
chr2L	14287000	14350000	0.0375699996948242	-0.319768995046616
chr2L	14364000	14468000	-0.528343021869659	-0.130355998873711
chr2L	14474000	14588000	-0.195072993636131	-0.502031981945038
chr2L	14588000	14640000	-0.502031981945038	0.020456999540329
chr2L	14652000	14710000	0.168933004140854	-0.695165991783142
chr2L	14710000	14738000	-0.695165991783142	-0.419856995344162
chr2L	14742000	14903000	-0.363503009080887	-0.663828015327454
chr2L	14903000	14980000	-0.663828015327454	0.191717997193336
chr2L	15000000	15039000	0.00592900021001697	-0.0523229986429214
chr2L	15039000	15056000	-0.0523229986429214	-0.442745000123978
chr2L	15056000	15124000	-0.442745000123978	-0.694190979003906
chr2L	15124000	15246000	-0.694190979003906	-0.566879987716675
chr2L	15272000	15496000	-0.791989028453827	-0.723190009593964
chr2L	15501000	15589000	-0.484800010919571	-0.418083012104034
chr2L	15725001	15794000	NA	-0.521534025669098
chr2L	15798000	16140000	-0.578432023525238	-0.335391014814377
chr2L	16156000	16256000	-0.402415007352829	-0.341856986284256
chr2L	16288000	16325000	-0.58727902173996	-0.0655940026044846
chr2L	16325000	16351000	-0.0655940026044846	-0.358060002326965
chr2L	16357000	16487000	-0.258215010166168	-0.548654019832611
chr2L	16487000	16542000	-0.548654019832611	-0.0405460000038147
chr2L	16545001	16579000	0.0124629996716976	-0.0484150014817715
chr2L	16580001	16657000	-0.0484150014817715	0.129541993141174
chr2L	16657000	16675000	0.129541993141174	-0.231224998831749
chr2L	16675000	16721000	-0.231224998831749	-0.0986030027270317
chr2L	16754000	16806000	-0.404273003339767	-0.55315101146698
chr2L	16806000	16844000	-0.55315101146698	-0.0307110007852316
chr2L	16861000	16878000	-0.199687004089355	-0.346056014299393
chr2L	16878000	17095000	-0.346056014299393	-0.961623013019562
chr2L	17104000	17140000	-0.900650978088379	-0.519454002380371
chr2L	17154000	17382000	-0.47817400097847	-0.201333999633789
chr2L	17382000	17465000	-0.201333999633789	-0.185019001364708
chr2L	17466000	17515000	-0.191038995981216	-0.28106701374054
chr2L	17515000	17732000	-0.28106701374054	-0.138264998793602
chr2L	17732000	17786000	-0.138264998793602	-0.72120201587677
chr2L	17786000	17816000	-0.72120201587677	-0.473399013280869
chr2L	17829000	17995000	-0.288345992565155	-0.550028026103973
chr2L	17995000	18057000	-0.550028026103973	-0.00210499996319413
chr2L	18064000	18108000	0.0613519996404648	-0.57677698135376
chr2L	18118000	18151000	-0.486270993947983	-0.361737012863159
chr2L	18166000	18443000	-0.491822004318237	-0.455496996641159
chr2L	18443000	18484000	-0.455496996641159	-0.218526005744934
chr2L	18484000	18514000	-0.218526005744934	-0.0308480001986027
chr2L	18514000	18564000	-0.0308480001986027	0.313901990652084
chr2L	18587000	18616000	-0.323325991630554	-0.0250669997185469
chr2L	18616000	18665000	-0.0250669997185469	-0.221257999539375
chr2L	18665000	18710000	-0.221257999539375	-0.306997001171112
chr2L	18710000	18818000	-0.306997001171112	-0.289041996002197
chr2L	18818000	18859000	-0.289041996002197	-0.656894028186798
chr2L	18859000	18939000	-0.656894028186798	-0.571896016597748
chr2L	18990000	19009000	0.154249995946884	-0.179909005761147
chr2L	19009000	19069000	-0.179909005761147	-0.116911999881268
chr2L	19069000	19117000	-0.116911999881268	-0.37737700343132
chr2L	19133000	19167000	-0.106376998126507	-0.225382000207901
chr2L	19190000	19348000	-0.218513995409012	0.178306996822357
chr2L	19362000	19398000	-0.156809002161026	-0.111855000257492
chr2L	19398000	19426000	-0.111855000257492	-0.659803986549377
chr2L	19454000	19482000	-0.359566003084183	-0.0741200000047684
chr2L	19482000	19541000	-0.0741200000047684	-0.0644790008664131
chr2L	19541000	19576000	-0.0644790008664131	-0.48895001411438
chr2L	19593000	19659000	-0.447149008512497	0.595934987068176
chr2L	19679000	19705000	0.449259996414185	0.243052005767822
chr2L	19714000	19722000	0.125643000006676	0.132397994399071
chr2L	19722000	19794000	0.132397994399071	-0.138888001441956
chr2L	19803000	19888000	-0.652827024459839	-0.167927995324135
chr2L	19888000	19960000	-0.167927995324135	-0.0785550028085709
chr2L	19960000	20055000	-0.0785550028085709	-0.162294998764992
chr2L	20121000	20150000	-0.45516699552536	0.435925990343094
chr2L	20222000	20279000	-0.235588997602463	0.060564998537302
chr2L	20279000	20287000	0.060564998537302	0.213385999202728
chr2L	20287000	20307000	0.213385999202728	0.379097014665604
chr2L	20314000	20341000	0.225510999560356	-0.384227991104126
chr2L	20341000	20406000	-0.384227991104126	-0.20762600004673
chr2L	20406000	20448000	-0.20762600004673	0.0655990019440651
chr2L	20458000	20629000	0.074925996363163	-0.574051976203918
chr2L	20746000	20757000	0.392466992139816	0.230243995785713
chr2L	20757000	20797000	0.230243995785713	-0.496820986270905
chr2L	20797000	20825000	-0.496820986270905	0.219065994024277
chr2L	20825000	20886000	0.219065994024277	0.0678479969501495
chr2L	20886000	20922000	0.0678479969501495	-0.112698003649712
chr2L	20922000	21044000	-0.112698003649712	0.303097009658813
chr2L	21052000	21143000	0.326018005609512	-0.181709006428719
chr2L	21143000	21183000	-0.181709006428719	-0.0780870020389557
chr2L	21183000	21215000	-0.0780870020389557	-0.183799996972084
chr2L	21262000	21351000	-0.225396007299423	0.432370990514755
chr2L	21351000	21400000	0.432370990514755	0.862322986125946
chr2L	21572000	21593000	0.982132017612457	0.570894002914429
chr2L	21684000	21692000	-0.623803019523621	-0.296582996845245
chr2L	21696000	21752000	-0.315169006586075	-0.328611999750137
chr2L	21752000	21900000	-0.328611999750137	-0.699042975902557
chr2L	21900000	21980000	-0.699042975902557	-0.0520909987390041
chr2R	5789000	5908000	-0.457848995923996	-0.169433996081352
chr2R	5912000	5957000	-0.253675997257233	-0.425920993089676
chr2R	5957000	5981000	-0.425920993089676	-0.525614976882935
chr2R	5981000	6016000	-0.525614976882935	-0.047970999032259
chr2R	6016000	6073000	-0.047970999032259	-0.174824997782707
chr2R	6088000	6151000	0.0682049989700317	-0.145494997501373
chr2R	6151000	6216000	-0.145494997501373	-0.117489002645016
chr2R	6216000	6240000	-0.117489002645016	0.380102008581161
chr2R	6241000	6271000	0.353004992008209	0.0833920016884804
chr2R	6501000	6575000	-0.480199992656708	0.444252014160156
chr2R	6581000	6632000	0.632495999336243	-0.513540029525757
chr2R	6632000	6664000	-0.513540029525757	-0.519540011882782
chr2R	6664000	6762000	-0.519540011882782	-0.688320994377136
chr2R	6762000	6822000	-0.688320994377136	-0.532379984855652
chr2R	6822000	6893000	-0.532379984855652	-0.370276004076004
chr2R	6893000	6955000	-0.370276004076004	0.227364003658295
chr2R	6970000	6998000	-0.167527005076408	-0.0848480015993118
chr2R	7001000	7067000	-0.116438001394272	-0.0254609994590282
chr2R	7067000	7140000	-0.0254609994590282	-0.239280998706818
chr2R	7140000	7207000	-0.239280998706818	0.589790999889374
chr2R	7211000	7239000	0.71211302280426	-0.289893001317978
chr2R	7289000	7314000	0.245744004845619	-0.22673299908638
chr2R	7314000	7381000	-0.22673299908638	-0.417888998985291
chr2R	7381000	7405000	-0.417888998985291	-0.37492299079895
chr2R	7405000	7453000	-0.37492299079895	-0.103501997888088
chr2R	7477000	7531000	-0.0122459996491671	-0.587774991989136
chr2R	7531000	7565000	-0.587774991989136	0.0241969991475344
chr2R	7565000	7590000	0.0241969991475344	-0.0923049971461296
chr2R	7593000	7635000	-0.018036000430584	0.0776460021734238
chr2R	7636000	7665000	0.07464200258255	0.0410920009016991
chr2R	7665000	7697000	0.0410920009016991	0.082787998020649
chr2R	7697000	7722000	0.082787998020649	-0.247406005859375
chr2R	7735000	7785000	-0.225253000855446	-0.41797998547554
chr2R	7785000	7805000	-0.41797998547554	0.174685999751091
chr2R	7805000	7830000	0.174685999751091	-0.319929987192154
chr2R	7830000	7881000	-0.319929987192154	-0.0308979991823435
chr2R	7881000	7951000	-0.0308979991823435	-0.187831997871399
chr2R	7951000	7989000	-0.187831997871399	-0.29721799492836
chr2R	7989000	8014000	-0.29721799492836	-0.56658798456192
chr2R	8061000	8132000	-0.545399010181427	-0.147404998540878
chr2R	8174000	8248000	-0.30935400724411	-0.502399981021881
chr2R	8248000	8373000	-0.502399981021881	-0.215837001800537
chr2R	8379000	8435000	-0.19293899834156	-0.161284998059273
chr2R	8435000	8599000	-0.161284998059273	-0.414683014154434
chr2R	8599000	8631000	-0.414683014154434	-0.201675996184349
chr2R	8631000	8667000	-0.201675996184349	-0.557483971118927
chr2R	8667000	8719000	-0.557483971118927	-0.37814399600029
chr2R	8733000	8763000	-0.258233994245529	-0.485462993383408
chr2R	8763000	8776000	-0.485462993383408	0.114390000700951
chr2R	8788000	8891000	0.18486300110817	-0.613384008407593
chr2R	8891000	8951000	-0.613384008407593	-0.252223014831543
chr2R	8951000	9006000	-0.252223014831543	-0.467162013053894
chr2R	9006000	9063000	-0.467162013053894	-0.239114001393318
chr2R	9063000	9095000	-0.239114001393318	-0.599366009235382
chr2R	9095000	9144000	-0.599366009235382	0.0189020000398159
chr2R	9144000	9192000	0.0189020000398159	-0.651143014431
chr2R	9192000	9283000	-0.651143014431	-0.461304992437363
chr2R	9291000	9309000	-0.0944880023598671	-0.297544986009598
chr2R	9309000	9359000	-0.297544986009598	0.159896001219749
chr2R	9362000	9388000	0.0997349992394447	-0.633394002914429
chr2R	9388000	9428000	-0.633394002914429	-0.169183000922203
chr2R	9428000	9446000	-0.169183000922203	-0.479045003652573
chr2R	9446000	9481000	-0.479045003652573	0.149800002574921
chr2R	9487000	9543000	0.20388600230217	-0.277440994977951
chr2R	9543000	9553000	-0.277440994977951	-0.156873002648354
chr2R	9553000	9565000	-0.156873002648354	-0.0640309974551201
chr2R	9594000	9614000	-0.23105800151825	-0.14368399977684
chr2R	9614000	9693000	-0.14368399977684	-0.218940004706383
chr2R	9693000	9731000	-0.218940004706383	-0.386180013418198
chr2R	9731000	9820000	-0.386180013418198	-0.443567007780075
chr2R	9845000	9870000	-0.149004995822906	-0.112860001623631
chr2R	9873000	9907000	-0.0831599980592728	-0.090828001499176
chr2R	9907000	9955000	-0.090828001499176	-0.561317026615143
chr2R	9973000	9987000	-0.326205998659134	-0.464208006858826
chr2R	9987000	10022000	-0.464208006858826	-0.209082007408142
chr2R	10022000	10048000	-0.209082007408142	-0.160198003053665
chr2R	10073000	10100000	-0.193776994943619	-0.771144986152649
chr2R	10100000	10124000	-0.771144986152649	-0.251278012990952
chr2R	10124000	10159000	-0.251278012990952	-0.108073003590107
chr2R	10209000	10252000	-0.0362679995596409	-0.191690996289253
chr2R	10252000	10415000	-0.191690996289253	-0.663869976997375
chr2R	10433000	10477000	-0.408221006393433	-0.181163996458054
chr2R	10477000	10528000	-0.181163996458054	0.355857014656067
chr2R	10528000	10560000	0.355857014656067	-0.421418011188507
chr2R	10561000	10580000	-0.264560014009476	1.16002297401428
chr2R	10599000	10620000	1.0317929983139	0.702782988548279
chr2R	10635001	10658000	0.742554008960724	0.332807004451752
chr2R	10661000	10805000	0.512802004814148	-0.324903011322021
chr2R	10823000	10851000	-0.0779379978775978	-0.249188005924225
chr2R	10851000	10874000	-0.249188005924225	-0.285838007926941
chr2R	10874000	10899000	-0.285838007926941	-0.2552689909935
chr2R	11027000	11123000	0.207258000969887	-0.304715007543564
chr2R	11123000	11173000	-0.304715007543564	-0.16593499481678
chr2R	11173000	11205000	-0.16593499481678	0.029526000842452
chr2R	11223000	11264000	-0.434554010629654	-0.405779987573624
chr2R	11264000	11305000	-0.405779987573624	-0.330372989177704
chr2R	11307000	11353000	-0.3038469851017	-0.557681977748871
chr2R	11353000	11364000	-0.557681977748871	-0.65633100271225
chr2R	11364000	11389000	-0.65633100271225	-0.267010003328323
chr2R	11406000	11452000	0.0230710003525019	-0.693548977375031
chr2R	11465000	11582000	-0.307051002979279	-0.542783975601196
chr2R	11582000	11616000	-0.542783975601196	0.328242003917694
chr2R	11616000	11649000	0.328242003917694	0.027700999751687
chr2R	11665000	11680000	-0.0288019999861717	-0.121045000851154
chr2R	11680000	11842000	-0.121045000851154	-0.170477002859116
chr2R	11842000	11890000	-0.170477002859116	-0.719026029109955
chr2R	11901000	11966000	-0.435548007488251	-0.379346996545792
chr2R	11966000	11994000	-0.379346996545792	-0.0307449996471405
chr2R	11994000	12027000	-0.0307449996471405	-0.413334995508194
chr2R	12045000	12132000	-0.821371972560883	-0.733385980129242
chr2R	12132000	12173000	-0.733385980129242	-0.0292300004512072
chr2R	12173000	12201000	-0.0292300004512072	-0.678381025791168
chr2R	12201000	12248000	-0.678381025791168	-0.267978012561798
chr2R	12248000	12282000	-0.267978012561798	-0.315064996480942
chr2R	12282000	12318000	-0.315064996480942	-0.761332988739014
chr2R	12318000	12353000	-0.761332988739014	-0.386431008577347
chr2R	12353000	12412000	-0.386431008577347	-0.502438008785248
chr2R	12454000	12509000	-0.300518989562988	-0.188583001494408
chr2R	12522000	12565000	0.0537750013172626	0.120472997426987
chr2R	12613000	12668000	-0.307967990636826	-0.186842992901802
chr2R	12668000	12704000	-0.186842992901802	-0.108884997665882
chr2R	12712000	12757000	0.0819090008735657	-0.148715004324913
chr2R	12757000	12787000	-0.148715004324913	0.151115998625755
chr2R	12795000	12817000	0.175972998142242	0.271252989768982
chr2R	12825000	12854000	0.236166998744011	-0.272729992866516
chr2R	12866000	12916000	-0.455778002738953	-0.322741985321045
chr2R	12916000	12946000	-0.322741985321045	-0.206025004386902
chr2R	12946000	13043000	-0.206025004386902	-0.939032018184662
chr2R	13043000	13112000	-0.939032018184662	-0.791270971298218
chr2R	13112000	13171000	-0.791270971298218	-0.175821006298065
chr2R	13171000	13200000	-0.175821006298065	-0.0899109989404678
chr2R	13202000	13241000	-0.0812890008091927	-0.86132800579071
chr2R	13241000	13408000	-0.86132800579071	-0.568538010120392
chr2R	13411000	13433000	-0.506977021694183	-0.180296003818512
chr2R	13449000	13483000	-0.214460000395775	-0.184331998229027
chr2R	13508000	13558000	-0.352481991052628	-0.428196012973785
