chrom	start	end	ins1	ins2
chr2L	6527000	6567000	-0.138689994812012	-0.448697000741959
chr2L	6567000	6611000	-0.448697000741959	-0.248152002692223
chr2L	6611000	6647000	-0.248152002692223	-0.164295002818108
chr2L	6681000	6741000	-0.199546992778778	-0.450453996658325
chr2L	6741000	6779000	-0.450453996658325	-0.312209993600845
chr2L	6779000	6797000	-0.312209993600845	-0.237792000174522
chr2L	6797000	6845000	-0.237792000174522	-0.17179599404335
chr2L	6846000	6871000	-0.162331998348236	0.248420000076294
chr2L	6889000	6895000	0.0998610034584999	-0.191144004464149
chr2L	6920000	6948000	-0.25577899813652	-0.154987007379532
chr2L	6967000	7029000	-0.467969000339508	-0.267342001199722
chr2L	7066000	7178000	-0.432273000478745	-0.380526006221771
chr2L	7178000	7203000	-0.380526006221771	-0.429398000240326
chr2L	7213000	7284000	-0.312099993228912	-0.281823009252548
chr2L	7354000	7387000	0.32557401061058	-0.243275001645088
chr2L	7387000	7426000	-0.243275001645088	-0.531917989253998
chr2L	7437000	7496000	-0.432482004165649	-0.436448991298676
chr2L	7496000	7533000	-0.436448991298676	-0.622990012168884
chr2L	7533000	7719000	-0.622990012168884	-0.17509999871254
chr2L	7719000	7730000	-0.17509999871254	-0.171414002776146
chr2L	7738000	7813000	-0.114183999598026	-0.0197279993444681
chr2L	7813000	7829000	-0.0197279993444681	-0.672430992126465
chr2L	7829000	7877000	-0.672430992126465	-0.13450899720192
chr2L	7877000	8001000	-0.13450899720192	0.131468996405602
chr2L	8001000	8010000	0.131468996405602	0.165730997920036
chr2L	8020000	8043000	0.28363099694252	-0.38101801276207
chr2L	8043000	8084000	-0.38101801276207	-0.565171003341675
chr2L	8084000	8119000	-0.565171003341675	0.19624599814415
chr2L	8119000	8127000	0.19624599814415	-0.158142998814583
chr2L	8127000	8167000	-0.158142998814583	-0.196259006857872
chr2L	8167000	8224000	-0.196259006857872	-0.00133700005244464
chr2L	8224000	8257000	-0.00133700005244464	-0.0698890015482903
chr2L	8262000	8301000	-0.0423510000109673	-0.485294014215469
chr2L	8301000	8362000	-0.485294014215469	-0.394217014312744
chr2L	8362000	8415000	-0.394217014312744	-0.293300002813339
chr2L	8415000	8458000	-0.293300002813339	0.323183000087738
chr2L	8464000	8483000	0.24507500231266	0.0254679992794991
chr2L	8483000	8533000	0.0254679992794991	-0.242349997162819
chr2L	8533000	8590000	-0.242349997162819	0.126414999365807
chr2L	8596000	8683000	0.177797004580498	-0.194836005568504
chr2L	8683000	8729000	-0.194836005568504	0.273268014192581
chr2L	8734000	8740000	0.196799993515015	-0.385374009609222
chr2L	8740000	8886000	-0.385374009609222	-0.486853003501892
chr2L	8886000	8951000	-0.486853003501892	-0.266427010297775
chr2L	8951000	8998000	-0.266427010297775	-0.0856679975986481
chr2L	9009000	9117000	-0.15854500234127	-0.2863489985466
chr2L	9117000	9167000	-0.2863489985466	0.0270930007100105
chr2L	9167000	9269000	0.0270930007100105	-0.33270400762558
chr2L	9269000	9412000	-0.33270400762558	-0.338694006204605
chr2L	9412000	9446000	-0.338694006204605	-0.292380005121231
chr2L	9446000	9469000	-0.292380005121231	-0.0336420014500618
chr2L	9469000	9479000	-0.0336420014500618	-0.556141018867493
chr2L	9483000	9528000	-0.667955994606018	-0.184073001146317
chr2L	9539000	9566000	-0.0548980012536049	-0.646313011646271
chr2L	9566000	9627000	-0.646313011646271	-0.488362997770309
chr2L	9627000	9697000	-0.488362997770309	-0.456964999437332
chr2L	9711000	9758000	-0.408356010913849	-0.218309000134468
chr2L	9758000	9793000	-0.218309000134468	-0.328911989927292
chr2L	9793000	9887000	-0.328911989927292	-0.67519998550415
chr2L	9918000	9931000	0.163524001836777	0.0859280005097389
chr2L	9931000	9967000	0.0859280005097389	-0.152298003435135
chr2L	9967000	9970000	-0.152298003435135	-0.0275299996137619
chr2L	9976000	10009000	0.269230991601944	-0.276338994503021
chr2L	10009000	10054000	-0.276338994503021	-0.263226002454758
chr2L	10054000	10139000	-0.263226002454758	-0.0516120009124279
chr2L	10168000	10196000	0.275631994009018	-0.684634983539581
chr2L	10238000	10260000	0.0290319994091988	-0.179101005196571
chr2L	10275000	10314000	-0.0134319998323917	0.108409002423286
chr2L	10314000	10344000	0.108409002423286	-0.0821430012583733
chr2L	10344000	10364000	-0.0821430012583733	0.0705379992723465
chr2L	10364000	10376000	0.0705379992723465	-0.0303130000829697
chr2L	10440000	10478000	-0.425255000591278	-0.291233003139496
chr2L	10478000	10516000	-0.291233003139496	-0.412407010793686
chr2L	10516000	10593000	-0.412407010793686	-0.163260996341705
chr2L	10598000	10721000	-0.105394996702671	-0.525430977344513
chr2L	10721000	10769000	-0.525430977344513	-0.135128006339073
chr2L	10769000	10808000	-0.135128006339073	-0.221716001629829
chr2L	10808000	10831000	-0.221716001629829	-0.464796006679535
chr2L	10831000	10865000	-0.464796006679535	-0.404321014881134
chr2L	10865000	10946000	-0.404321014881134	-0.433623999357224
chr2L	10955001	11011000	-0.181757003068924	-0.534377992153168
chr2L	11011000	11085000	-0.534377992153168	-0.401804000139236
chr2L	11085000	11139000	-0.401804000139236	-0.178203001618385
chr2L	11139000	11168000	-0.178203001618385	-0.0770120024681091
chr2L	11168000	11269000	-0.0770120024681091	-0.426849007606506
chr2L	11457000	11492000	-0.401481002569199	-0.344570010900497
chr2L	11492000	11526000	-0.344570010900497	-0.248051002621651
chr2L	11526000	11539000	-0.248051002621651	-0.414382010698318
chr2L	11541000	11710000	-0.317748010158539	-0.433656990528107
chr2L	11716000	11785000	-0.339648008346558	-0.541634023189545
chr2L	11785000	11815000	-0.541634023189545	-0.367859989404678
chr2L	11815000	11947000	-0.367859989404678	-0.226679995656013
chr2L	12056000	12065000	0.0946910008788109	-0.096842996776104
chr2L	12071000	12099000	0.0657820031046867	-0.0584190003573895
chr2L	12099000	12139000	-0.0584190003573895	-0.346062988042831
chr2L	12139000	12219000	-0.346062988042831	-0.317970991134644
chr2L	12229000	12249000	-0.35615599155426	-0.0805419981479645
chr2L	12252000	12350000	-0.194195002317429	-0.545035004615784
chr2L	12352000	12419000	-0.530462026596069	-0.5467249751091
chr2L	12436000	12457000	-0.135162994265556	-0.233091995120049
chr2L	12457000	12520000	-0.233091995120049	-0.32847198843956
chr2L	12520000	12546000	-0.32847198843956	-0.197407007217407
chr2L	12546000	12557000	-0.197407007217407	-0.155791997909546
chr2L	12566000	12687000	0.035105999559164	-0.337785005569458
chr2L	12687000	12723000	-0.337785005569458	0.0879240036010742
chr2L	12723000	12862000	0.0879240036010742	-0.421512007713318
chr2L	12862000	12933000	-0.421512007713318	-0.154144003987312
chr2L	12943000	12958000	-0.247851997613907	-0.26044100522995
chr2L	12958000	13000000	-0.26044100522995	-0.0268309991806746
chr2L	13001000	13029000	-0.00639199977740645	-0.222736001014709
chr2L	13029000	13155000	-0.222736001014709	-0.958257019519806
chr2L	13161000	13216000	-0.615916013717651	-0.438809007406235
chr2L	13216000	13285000	-0.438809007406235	-0.195476993918419
chr2L	13285000	13314000	-0.195476993918419	-0.0707300007343292
chr2L	13314000	13359000	-0.0707300007343292	-0.398591995239258
chr2L	13363000	13400000	-0.496154993772507	-0.129613995552063
chr2L	13400000	13441000	-0.129613995552063	-0.00723800016567111
chr2L	13440001	13445000	-0.00723800016567111	0.251477003097534
chr2L	13459000	13500000	0.294221013784409	-0.0929289981722832
chr2L	13500000	13549000	-0.0929289981722832	-0.175215005874634
chr2L	13550001	13555000	-0.0595629997551441	0.0371930003166199
chr2L	13574000	13625000	0.26274698972702	-0.135331004858017
chr2L	13684000	13768000	-0.271277993917465	-0.676963984966278
chr2L	13768000	13841000	-0.676963984966278	-0.41057100892067
chr2L	13841000	13850000	-0.41057100892067	0.0940269976854324
chr2L	13856000	13904000	0.205035001039505	-0.284963995218277
chr2L	13925000	14002000	-0.333005994558334	-0.419216006994247
chr2L	14002000	14034000	-0.419216006994247	-0.698154985904694
chr2L	14045001	14156000	-0.388909995555878	-0.310176014900208
chr2L	14156000	14184000	-0.310176014900208	-0.122587002813816
chr2L	14184000	14249000	-0.122587002813816	-0.435128003358841
chr2L	14249000	14284000	-0.435128003358841	0.0908360034227371
chr2L	14287000	14350000	0.0792689993977547	-0.360624998807907
chr2L	14364000	14468000	-0.545904994010925	-0.160506993532181
chr2L	14474000	14588000	-0.240118995308876	-0.444629013538361
chr2L	14588000	14640000	-0.444629013538361	0.0660630017518997
chr2L	14652000	14710000	0.203777998685837	-0.740260004997253
chr2L	14710000	14738000	-0.740260004997253	-0.346248000860214
chr2L	14742000	14903000	-0.349680989980698	-0.7586749792099
chr2L	14903000	14980000	-0.7586749792099	0.186262995004654
chr2L	15000000	15039000	0.0469390004873276	-0.0310319997370243
chr2L	15039000	15056000	-0.0310319997370243	-0.331324011087418
chr2L	15056000	15124000	-0.331324011087418	-0.572232007980347
chr2L	15124000	15246000	-0.572232007980347	-0.550644993782043
chr2L	15272000	15496000	-0.845818996429443	-0.820620000362396
chr2L	15501000	15589000	-0.588394999504089	-0.375411987304688
chr2L	15725001	15794000	NA	-0.486974000930786
chr2L	15798000	16140000	-0.484250009059906	-0.325809985399246
chr2L	16156000	16256000	-0.50805002450943	-0.553626000881195
chr2L	16288000	16325000	-0.79000198841095	-0.111690998077393
chr2L	16325000	16351000	-0.111690998077393	-0.313674986362457
chr2L	16357000	16487000	-0.299313992261887	-0.646884977817535
chr2L	16487000	16542000	-0.646884977817535	-0.0940629988908768
chr2L	16545001	16579000	-0.0776060000061989	-0.0473459996283054
chr2L	16580001	16657000	-0.0473459996283054	0.0605770014226437
chr2L	16657000	16675000	0.0605770014226437	-0.200799003243446
chr2L	16675000	16721000	-0.200799003243446	-0.285804003477097
chr2L	16754000	16806000	-0.285156011581421	-0.458591014146805
chr2L	16806000	16844000	-0.458591014146805	0.0411810018122196
chr2L	16861000	16878000	-0.240612000226974	-0.294200986623764
chr2L	16878000	17095000	-0.294200986623764	-0.804820001125336
chr2L	17104000	17140000	-0.809279978275299	-0.391032993793488
chr2L	17154000	17382000	-0.45304998755455	-0.251201003789902
chr2L	17382000	17465000	-0.251201003789902	-0.267484992742538
chr2L	17466000	17515000	-0.265891999006271	-0.306733995676041
chr2L	17515000	17732000	-0.306733995676041	-0.25245401263237
chr2L	17732000	17786000	-0.25245401263237	-0.681500971317291
chr2L	17786000	17816000	-0.681500971317291	-0.327906996011734
chr2L	17829000	17995000	-0.233924001455307	-0.534368991851807
chr2L	17995000	18057000	-0.534368991851807	0.0103930002078414
chr2L	18064000	18108000	0.00201799999922514	-0.556869983673096
chr2L	18118000	18151000	-0.586610972881317	-0.472523987293243
chr2L	18166000	18443000	-0.516484022140503	-0.556089997291565
chr2L	18443000	18484000	-0.556089997291565	-0.138518005609512
chr2L	18484000	18514000	-0.138518005609512	-0.0685179978609085
chr2L	18514000	18564000	-0.0685179978609085	0.256904989480972
chr2L	18587000	18616000	-0.366203010082245	-0.128031998872757
chr2L	18616000	18665000	-0.128031998872757	-0.215920999646187
chr2L	18665000	18710000	-0.215920999646187	-0.423494011163712
chr2L	18710000	18818000	-0.423494011163712	-0.304652005434036
chr2L	18818000	18859000	-0.304652005434036	-0.608925998210907
chr2L	18859000	18939000	-0.608925998210907	-0.710734009742737
chr2L	18990000	19009000	0.05876300111413	-0.254370987415314
chr2L	19009000	19069000	-0.254370987415314	-0.114179000258446
chr2L	19069000	19117000	-0.114179000258446	-0.266259998083115
chr2L	19133000	19167000	-0.114791996777058	-0.339280009269714
chr2L	19190000	19348000	-0.282168000936508	0.127514004707336
chr2L	19362000	19398000	-0.283692985773087	-0.160695001482964
chr2L	19398000	19426000	-0.160695001482964	-0.717873990535736
chr2L	19454000	19482000	-0.300307989120483	-0.0672189965844154
chr2L	19482000	19541000	-0.0672189965844154	-0.0981570035219193
chr2L	19541000	19576000	-0.0981570035219193	-0.653226971626282
chr2L	19593000	19659000	-0.531259000301361	0.504938006401062
chr2L	19679000	19705000	0.211587995290756	0.201781004667282
chr2L	19714000	19722000	0.121559001505375	0.118041001260281
chr2L	19722000	19794000	0.118041001260281	-0.0904640033841133
chr2L	19803000	19888000	-0.237656995654106	0.00578599981963634
chr2L	19888000	19960000	0.00578599981963634	-0.141505002975464
chr2L	19960000	20055000	-0.141505002975464	-0.105377003550529
chr2L	20121000	20150000	-0.521359026432037	0.386352986097336
chr2L	20222000	20279000	-0.448733001947403	0.0739889964461327
chr2L	20279000	20287000	0.0739889964461327	0.142809003591537
chr2L	20287000	20307000	0.142809003591537	0.413349986076355
chr2L	20314000	20341000	0.285445004701614	-0.360772997140884
chr2L	20341000	20406000	-0.360772997140884	-0.233149006962776
chr2L	20406000	20448000	-0.233149006962776	-0.0429340004920959
chr2L	20458000	20629000	0.00458300020545721	-0.855015993118286
chr2L	20746000	20757000	0.349550008773804	0.189034998416901
chr2L	20757000	20797000	0.189034998416901	-0.62746798992157
chr2L	20797000	20825000	-0.62746798992157	0.139285996556282
chr2L	20825000	20886000	0.139285996556282	0.238146007061005
chr2L	20886000	20922000	0.238146007061005	-0.164217993617058
chr2L	20922000	21044000	-0.164217993617058	0.253513991832733
chr2L	21052000	21143000	0.210961997509003	-0.186854004859924
chr2L	21143000	21183000	-0.186854004859924	-0.163001000881195
chr2L	21183000	21215000	-0.163001000881195	-0.185084000229836
chr2L	21262000	21351000	-0.177440002560616	0.416835993528366
chr2L	21351000	21400000	0.416835993528366	0.754231989383698
chr2L	21572000	21593000	0.816869020462036	0.6007199883461
chr2L	21684000	21692000	-0.719157993793488	-0.495393007993698
chr2L	21696000	21752000	-0.426580995321274	-0.472299009561539
chr2L	21752000	21900000	-0.472299009561539	-0.684403002262115
chr2L	21900000	21980000	-0.684403002262115	-0.0487550012767315
chr2R	5789000	5908000	-0.330577999353409	-0.173592001199722
chr2R	5912000	5957000	-0.31394100189209	-0.481635004281998
chr2R	5957000	5981000	-0.481635004281998	-0.511150002479553
chr2R	5981000	6016000	-0.511150002479553	-0.0831770002841949
chr2R	6016000	6073000	-0.0831770002841949	-0.140039995312691
chr2R	6088000	6151000	-0.0317290015518665	-0.250050008296967
chr2R	6151000	6216000	-0.250050008296967	-0.0416899994015694
chr2R	6216000	6240000	-0.0416899994015694	0.340633988380432
chr2R	6241000	6271000	0.342579007148743	0.0166679993271828
chr2R	6501000	6575000	-0.337639987468719	0.493748009204865
chr2R	6581000	6632000	0.62603497505188	-0.488662004470825
chr2R	6632000	6664000	-0.488662004470825	-0.622186005115509
chr2R	6664000	6762000	-0.622186005115509	-0.554021000862122
chr2R	6762000	6822000	-0.554021000862122	-0.420082002878189
chr2R	6822000	6893000	-0.420082002878189	-0.474312007427216
chr2R	6893000	6955000	-0.474312007427216	0.249861001968384
chr2R	6970000	6998000	-0.169955000281334	-0.135143995285034
chr2R	7001000	7067000	-0.13128200173378	-0.0789849981665611
chr2R	7067000	7140000	-0.0789849981665611	-0.261711001396179
chr2R	7140000	7207000	-0.261711001396179	0.463955998420715
chr2R	7211000	7239000	0.560276985168457	-0.135214999318123
chr2R	7289000	7314000	0.248677000403404	-0.26477900147438
chr2R	7314000	7381000	-0.26477900147438	-0.316655993461609
chr2R	7381000	7405000	-0.316655993461609	-0.33857399225235
chr2R	7405000	7453000	-0.33857399225235	-0.12092500180006
chr2R	7477000	7531000	-0.162220999598503	-0.721805989742279
chr2R	7531000	7565000	-0.721805989742279	0.0300629995763302
chr2R	7565000	7590000	0.0300629995763302	-0.0790359973907471
chr2R	7593000	7635000	-0.0262850001454353	0.0765250027179718
chr2R	7636000	7665000	0.0819199979305267	-0.0333949998021126
chr2R	7665000	7697000	-0.0333949998021126	0.0794690027832985
chr2R	7697000	7722000	0.0794690027832985	-0.309336006641388
chr2R	7735000	7785000	-0.246425002813339	-0.389236986637115
chr2R	7785000	7805000	-0.389236986637115	0.273027002811432
chr2R	7805000	7830000	0.273027002811432	-0.401892006397247
chr2R	7830000	7881000	-0.401892006397247	0.0335110016167164
chr2R	7881000	7951000	0.0335110016167164	-0.168834000825882
chr2R	7951000	7989000	-0.168834000825882	-0.292091995477676
chr2R	7989000	8014000	-0.292091995477676	-0.320443004369736
chr2R	8061000	8132000	-0.543965995311737	-0.134725004434586
chr2R	8174000	8248000	-0.37788799405098	-0.430804014205933
chr2R	8248000	8373000	-0.430804014205933	-0.150253996253014
chr2R	8379000	8435000	-0.142642006278038	-0.0975890010595322
chr2R	8435000	8599000	-0.0975890010595322	-0.411060005426407
chr2R	8599000	8631000	-0.411060005426407	-0.194747000932693
chr2R	8631000	8667000	-0.194747000932693	-0.659844994544983
chr2R	8667000	8719000	-0.659844994544983	-0.408264011144638
chr2R	8733000	8763000	-0.329468995332718	-0.319599002599716
chr2R	8763000	8776000	-0.319599002599716	0.121253997087479
chr2R	8788000	8891000	0.147199004888535	-0.690976023674011
chr2R	8891000	8951000	-0.690976023674011	-0.326613992452621
chr2R	8951000	9006000	-0.326613992452621	-0.291637986898422
chr2R	9006000	9063000	-0.291637986898422	-0.166628003120422
chr2R	9063000	9095000	-0.166628003120422	-0.649299025535583
chr2R	9095000	9144000	-0.649299025535583	-0.102688997983932
chr2R	9144000	9192000	-0.102688997983932	-0.606009006500244
chr2R	9192000	9283000	-0.606009006500244	-0.453033000230789
chr2R	9291000	9309000	-0.16524800658226	-0.295298993587494
chr2R	9309000	9359000	-0.295298993587494	0.16635400056839
chr2R	9362000	9388000	0.12296599894762	-0.554026007652283
chr2R	9388000	9428000	-0.554026007652283	-0.0766120031476021
chr2R	9428000	9446000	-0.0766120031476021	-0.488849014043808
chr2R	9446000	9481000	-0.488849014043808	0.240029007196426
chr2R	9487000	9543000	0.288982003927231	-0.354936987161636
chr2R	9543000	9553000	-0.354936987161636	-0.139125004410744
chr2R	9553000	9565000	-0.139125004410744	-0.0826070010662079
chr2R	9594000	9614000	-0.261189013719559	-0.175754994153976
chr2R	9614000	9693000	-0.175754994153976	-0.178856000304222
chr2R	9693000	9731000	-0.178856000304222	-0.216563001275063
chr2R	9731000	9820000	-0.216563001275063	-0.433293998241425
chr2R	9845000	9870000	-0.134241998195648	-0.101769998669624
chr2R	9873000	9907000	-0.0634960010647774	-0.0321209989488125
chr2R	9907000	9955000	-0.0321209989488125	-0.507260978221893
chr2R	9973000	9987000	-0.430803000926971	-0.48861899971962
chr2R	9987000	10022000	-0.48861899971962	-0.228472992777824
chr2R	10022000	10048000	-0.228472992777824	-0.162768006324768
chr2R	10073000	10100000	-0.208846002817154	-0.652175009250641
chr2R	10100000	10124000	-0.652175009250641	-0.321561008691788
chr2R	10124000	10159000	-0.321561008691788	-0.125371992588043
chr2R	10209000	10252000	-0.0454539991915226	-0.0955810025334358
chr2R	10252000	10415000	-0.0955810025334358	-0.595525979995728
chr2R	10433000	10477000	-0.427915006875992	-0.131558001041412
chr2R	10477000	10528000	-0.131558001041412	0.277494996786118
chr2R	10528000	10560000	0.277494996786118	-0.53932797908783
chr2R	10561000	10580000	-0.378291010856628	1.14346599578857
chr2R	10599000	10620000	0.924197018146515	0.628979980945587
chr2R	10635001	10658000	0.710934996604919	0.380088001489639
chr2R	10661000	10805000	0.409496992826462	-0.378374010324478
chr2R	10823000	10851000	-0.155934005975723	-0.0694269984960556
chr2R	10851000	10874000	-0.0694269984960556	-0.282911002635956
chr2R	10874000	10899000	-0.282911002635956	-0.335828006267548
chr2R	11027000	11123000	0.0108949998393655	-0.372492998838425
chr2R	11123000	11173000	-0.372492998838425	-0.157826006412506
chr2R	11173000	11205000	-0.157826006412506	0.021059999242425
chr2R	11223000	11264000	-0.347739011049271	-0.412553995847702
chr2R	11264000	11305000	-0.412553995847702	-0.325435012578964
chr2R	11307000	11353000	-0.293756008148193	-0.471525013446808
chr2R	11353000	11364000	-0.471525013446808	-0.359405994415283
chr2R	11364000	11389000	-0.359405994415283	-0.228441998362541
chr2R	11406000	11452000	0.0754730030894279	-0.680060029029846
chr2R	11465000	11582000	-0.329593002796173	-0.492920011281967
chr2R	11582000	11616000	-0.492920011281967	0.130204007029533
chr2R	11616000	11649000	0.130204007029533	-0.186450004577637
chr2R	11665000	11680000	-0.0331379994750023	-0.197375997900963
chr2R	11680000	11842000	-0.197375997900963	-0.171798005700111
chr2R	11842000	11890000	-0.171798005700111	-0.81987202167511
chr2R	11901000	11966000	-0.39520001411438	-0.392369002103806
chr2R	11966000	11994000	-0.392369002103806	-0.127988994121552
chr2R	11994000	12027000	-0.127988994121552	-0.522478997707367
chr2R	12045000	12132000	-0.658433973789215	-0.712134003639221
chr2R	12132000	12173000	-0.712134003639221	-0.152312994003296
chr2R	12173000	12201000	-0.152312994003296	-0.685698986053467
chr2R	12201000	12248000	-0.685698986053467	-0.325051993131638
chr2R	12248000	12282000	-0.325051993131638	-0.364959001541138
chr2R	12282000	12318000	-0.364959001541138	-0.7482950091362
chr2R	12318000	12353000	-0.7482950091362	-0.461602985858917
chr2R	12353000	12412000	-0.461602985858917	-0.433531999588013
chr2R	12454000	12509000	-0.446642994880676	-0.336809009313583
chr2R	12522000	12565000	-0.068570002913475	-0.0862910002470016
chr2R	12613000	12668000	-0.317499995231628	-0.0717670023441315
chr2R	12668000	12704000	-0.0717670023441315	0.0125890001654625
chr2R	12712000	12757000	0.167750000953674	-0.26536300778389
chr2R	12757000	12787000	-0.26536300778389	0.245781004428864
chr2R	12795000	12817000	0.25544199347496	0.233215004205704
chr2R	12825000	12854000	0.200958997011185	-0.600157022476196
chr2R	12866000	12916000	-0.768989980220795	-0.22019200026989
chr2R	12916000	12946000	-0.22019200026989	-0.323311001062393
chr2R	12946000	13043000	-0.323311001062393	-0.787010014057159
chr2R	13043000	13112000	-0.787010014057159	-0.435373991727829
chr2R	13112000	13171000	-0.435373991727829	-0.133053004741669
chr2R	13171000	13200000	-0.133053004741669	-0.0448319986462593
chr2R	13202000	13241000	-0.0374290011823177	-0.763458013534546
chr2R	13241000	13408000	-0.763458013534546	-0.53932797908783
chr2R	13411000	13433000	-0.494967997074127	-0.249945998191833
chr2R	13449000	13483000	-0.222200006246567	-0.26529398560524
